0.3049354,201032
0.5125037,212552
0.6902515,212504
0.8692809,212408
1.0315508,224616
1.204379,224616
1.3766364,224584
1.5576831,224520
1.7401002,224520
1.9069137,224520
2.0869165,224520
2.2616097,224520
2.4439584,224520
2.6085623,224520
2.782477,224520
2.9573652,224520
3.1346378,224520
3.3132132,224520
3.4911373,224520
3.6733995,224520
3.8485345,224520
4.0328159,224520
4.1987955,224520
4.3737411,224520
4.5498852,224520
4.7291121,224520
4.9100859,224520
5.0758208,224520
5.2501205,224520
5.423324,224520
5.6109977,224520
5.7776028,224520
5.948093,224520
6.1218133,224520
6.2993446,224520
6.4831708,224520
6.6510562,224520
6.8312538,224520
7.0162463,224520
7.2048833,224520
7.3721314,224520
7.5579493,224520
7.7383209,224520
7.9168519,224520
8.1024755,224520
8.26479,224520
8.4395607,224520
8.6222185,224520
8.7985631,224520
8.9624844,224520
9.1382607,224520
9.3124283,224520
9.4918281,224520
9.6841073,224520
9.8478722,224520
10.023539,224520
10.1995779,224520
10.3844129,224520
10.5516055,224520
10.7283145,224520
10.9019111,224520
11.093445,224520
11.2789092,224520
11.4455571,224520
11.6242317,224520
11.8027052,224520
11.9951055,224520
12.1670485,224520
12.3431969,224520
12.5244441,224520
12.7141189,224520
12.8932779,224520
13.1102116,224520
13.293442,224520
13.4734657,224520
13.6602835,224520
13.8295558,224520
14.0150502,224520
14.2150867,224520
14.3972374,224520
14.5857923,224520
14.7492335,224520
14.9227868,224520
15.1496138,224520
15.3705961,224520
15.581997,224520
15.7633455,224520
15.9611776,224520
16.1952434,224520
16.4297068,224520
16.6463814,224520
16.8272347,224520
17.0575537,224520
17.31316,224520
17.5233002,224520
17.7035344,224520
17.8881779,224520
18.0829756,224520
18.2440607,224520
18.4352813,224520
18.6188864,224520
18.8039373,224520
18.9863783,224520
19.2300343,224520
19.426768,224520
19.6059718,224520
19.7858949,224520
19.9658013,224520
20.1482839,224520
20.3397458,224520
20.521561,224520
20.7164251,224520
20.8910526,224520
21.0848235,224520
21.2928835,224520
21.4962629,224520
21.7066473,224520
21.8850655,224520
22.066116,224520
22.2728327,224520
22.4640638,224520
22.637776,224520
22.8367028,224520
23.0191232,224520
23.2060553,224520
23.394786,224520
23.5752235,224520
23.766886,224520
23.9567254,224520
24.1520219,224520
24.3233194,224520
24.5130035,224520
24.7167331,224520
24.9094062,224520
25.1124319,224520
25.296541,224520
25.4709525,224520
25.6627971,224520
25.8442805,224520
26.0061328,224520
26.1794132,224520
26.3574425,224520
26.5328185,224520
26.7168508,224520
26.8807851,224520
27.0739046,224520
27.3293647,224520
27.5145198,224520
27.6784675,224520
27.8570849,224520
28.0324191,224520
28.2343564,224520
28.4558977,224520
28.623297,224520
28.8442617,224520
29.097,224520
29.2840405,224520
29.5098584,224520
29.7039747,224520
29.8829057,224520
30.0952258,224520
30.3133581,224520
30.4932994,224520
30.6839191,224520
30.89513,224520
31.095866,224520
31.2750596,224520
31.4690021,224520
31.6552968,224520
31.8460137,224520
32.030627,224520
32.2005523,224520
32.4036514,224520
32.6229227,224520
32.8764558,224520
33.0676753,224520
33.2445239,224520
33.4210284,224520
33.6129778,224520
33.8042474,224520
34.0427716,224520
34.2238126,224520
34.4053134,224520
34.6774838,224520
34.8542012,224520
35.0460565,224520
35.2402904,224520
35.4463609,224520
35.6462768,224520
35.8345768,224520
36.0471209,224520
36.2414794,224520
36.4421913,224520
36.6496096,224520
36.9017712,224520
37.1003265,224520
37.2850466,224520
37.4938548,224520
37.7160012,224520
37.916306,224520
38.1097839,224520
38.2984822,224520
38.4674956,224520
38.6453147,224520
38.8232034,224520
39.0047653,224520
39.1969916,224520
39.4177153,224520
39.710445,224520
39.9040155,224520
40.1041422,224520
40.2913356,224520
40.4896373,224520
40.729201,224520
41.0054497,224520
41.280281,224520
41.4691253,224520
41.6976032,224520
41.8791439,224520
42.065077,224520
42.2324537,224520
42.4073817,224520
42.6077381,224520
42.8528718,224520
43.0799072,224520
43.2928639,224520
43.476567,224520
43.6630632,224520
43.8658583,224520
44.0636343,224520
44.2499701,224520
44.4442053,224520
44.6601594,224520
44.857405,224520
45.0896428,224520
45.2837477,224520
45.4917876,224520
45.7278805,224520
45.9054643,224520
46.1082812,224520
46.3151039,224520
46.5025074,224520
46.706478,224520
46.8804572,224520
47.0558949,224520
47.2378021,224520
47.4426779,224520
47.6167548,224520
47.8587779,224520
48.0432896,224520
48.2260901,224520
48.4527423,224520
48.622926,224520
48.8000263,224520
48.9812622,224520
49.173914,224520
49.3391204,224520
49.5152706,224520
49.6960521,224520
49.8770415,224520
50.0602907,224520
50.2259079,224520
50.4153899,224520
50.6072507,224520
50.8021411,224520
50.972957,224520
51.1618218,224520
51.3463635,224520
51.52428,224520
51.7512489,224520
51.9453391,224520
52.1733674,224520
52.3800827,224520
52.5622917,224520
52.7389478,224520
52.9430608,224520
53.1196663,224520
53.3194624,224520
53.5502972,224520
53.7260693,224520
53.9049663,224520
54.1064066,224520
54.3241173,224520
54.5329302,224520
54.7171868,224520
54.9143687,224520
55.1092031,224520
55.3237251,224520
55.5100016,224520
55.7159892,224520
55.8952139,224520
56.1395915,224520
56.3714334,224520
56.5677275,224520
56.7750417,224520
56.957978,224520
57.1836872,224520
57.3545544,224520
57.5755075,224520
57.8023535,224520
57.9828875,224520
58.1579886,224520
58.3719828,224520
58.5498304,224520
58.7303933,224520
58.9134809,224520
59.0732659,224520
59.2503011,224520
59.4271207,224520
59.6162505,224520
59.7950433,224520
59.9837008,224520
60.1725304,224520
60.3453564,224520
60.5184597,224520
60.6760366,224520
60.85637,224520
61.0410898,224520
61.2245354,224520
61.3972193,224520
61.568641,224520
61.7455786,224520
61.917909,224520
62.0918329,224520
62.2494806,224520
62.4186088,224520
62.5880838,224520
62.7869159,224520
62.9584928,224520
63.144489,224520
63.3261987,224520
63.5173228,224520
63.7000554,224520
63.8587333,224520
64.026911,224520
64.1989226,224520
64.3999931,224520
64.5619508,224520
64.7352677,224520
64.9088968,224520
65.0832601,224520
65.2584043,224520
65.415504,224520
65.5841014,224520
65.7805043,224520
65.9934266,224520
66.1513166,224520
66.3230245,224520
66.4968621,224520
66.6920028,224520
66.8759818,224520
67.0367886,224520
67.2157229,224520
67.4071778,224520
67.6039608,224520
67.788508,224520
67.9647903,224520
68.1539927,224520
68.3284482,224520
68.5086281,224520
68.6701472,224520
68.8443524,224520
69.0214467,224520
69.1965484,224520
69.3540604,224520
69.5225777,224520
69.6925628,224520
69.8657319,224520
70.0421441,224520
70.2036509,224520
70.4432001,224520
70.6242997,224520
70.7997267,224520
70.9574654,224520
71.1251911,224520
71.2972571,224520
71.4720964,224520
71.6452503,224520
71.8026169,224520
71.9788995,224520
72.1503501,224520
72.3267133,224520
72.5070703,224520
72.6980026,224520
72.9195752,224520
73.1185828,224520
73.3237666,224520
73.4856777,224520
73.6612056,224520
73.8360786,224520
74.013383,224520
74.1732471,224520
74.366455,224520
74.5489189,224520
74.7253508,224520
74.9063913,224520
75.0689322,224520
75.2456041,224520
75.4286149,224520
75.6158922,224520
75.7821104,224520
75.9521939,224520
76.1394454,224520
76.3515296,224520
76.531574,224520
76.7081025,224520
76.9408709,224520
77.1447248,224520
77.3231584,224520
77.4836441,224520
77.6543974,224520
77.826844,224520
78.0042407,224520
78.1788566,224520
78.305727,224520
78.4741134,224520
78.6448882,224520
78.8205982,224520
78.9787095,224520
79.1466437,224520
79.3235133,224520
79.4996072,224520
79.6782171,224520
79.8376489,224520
80.0060211,224520
80.1761755,224520
80.3516465,224520
80.5118579,224520
80.6837141,224520
80.8560494,224520
81.0302226,224520
81.2066542,224520
81.3652477,224520
81.5400779,224520
81.7122339,224520
81.8855911,224520
82.044971,224520
82.215046,224520
82.3836259,224520
82.5685488,224520
82.7441642,224520
82.9013845,224520
83.0696846,224520
83.2434775,224520
83.4167216,224520
83.5739104,224520
83.7471642,224520
83.9170333,224520
84.0913596,224520
84.2723296,224520
84.4291628,224520
84.5981063,224520
84.7684221,224520
84.9423404,224520
85.1006102,224520
85.2702167,224520
85.444026,224520
85.6185524,224520
