0.2150345,212516
0.4057252,265624
0.5626384,316956
0.7576876,323884
0.9359424,325212
1.0998867,325212
1.2608503,336576
1.4406393,329560
1.5893148,329560
1.7931677,288720
1.9486451,307788
2.1291157,307788
2.2947703,307788
2.4517331,319152
2.6079497,319152
2.7674297,319152
2.9299358,319152
3.118832,319152
3.2774163,319152
3.4873126,287696
3.6430697,300452
3.8062903,311816
3.9681729,295188
4.1888233,306552
4.3661893,331828
4.5208544,382852
4.6893042,426220
4.8686127,426220
5.0349167,426220
5.2278973,407104
5.3792448,407104
5.5239927,407104
5.6687672,407104
5.8281558,407104
5.9806954,407104
6.1432732,407104
6.3005649,407104
6.4627184,407104
6.675303,314940
6.878281,314812
7.0309851,314812
7.1921539,314812
7.3559222,314812
7.5197262,314812
7.6818871,314812
7.8442382,314812
8.0079592,314812
8.1685149,314812
8.3318093,314812
8.5263652,314812
8.678309,314812
8.8460983,314812
9.0053343,314812
9.1628121,314812
9.3187216,314812
9.5310245,314812
9.7029879,314812
9.8639036,333880
10.0294613,333880
10.2426968,314812
10.3913226,314812
10.5499848,314812
10.7153335,323360
10.8801781,323360
11.0432312,323360
11.2060367,323360
11.3664904,323360
11.5297655,323360
11.6944945,323360
11.8894824,314812
12.0346992,314812
12.1852525,314812
12.3713801,314812
12.5367501,314812
12.6881112,333880
12.8421945,333880
12.9940145,333880
13.1442986,333880
13.2992314,333880
13.4835527,314812
13.6332237,314812
13.7871669,314812
13.9475674,318308
14.1450127,318308
14.3108718,318308
14.4716925,333880
14.6363681,333880
14.7978256,333880
14.9571159,333880
15.1610284,314812
15.3088664,314812
15.4661311,314812
15.6378712,323360
15.8054722,323360
15.9736064,323360
16.136043,323360
16.2990091,323360
16.4612,323360
16.6299125,323360
16.8242614,314812
16.9761532,314812
17.1449442,314812
17.3047148,314812
17.4627797,314812
17.622936,318308
17.7858352,318308
17.951642,318308
18.1086507,318308
18.2657183,318308
18.4532292,314812
18.6066457,314812
18.7742686,314812
18.9310054,314812
19.0907793,314812
19.243639,314812
19.4320351,314812
19.5962184,314812
19.7496352,333880
19.9064672,333880
20.1026385,314812
20.2503776,314812
20.4068693,314812
20.568899,323360
20.7261715,323360
20.8817211,323360
21.037609,323360
21.1921994,323360
21.3464734,323360
21.5023786,323360
21.6846044,314812
21.8298311,314812
21.9933849,314812
22.1906684,314812
22.3588924,314812
22.51901,327568
22.6830035,338932
22.8432479,338932
23.0042207,327568
23.1647182,327568
23.3699171,314812
23.5193077,314812
23.6773226,314812
23.8386781,327568
23.9992837,327568
24.1591846,327568
24.3564032,327568
24.5350948,327568
24.698136,327568
24.8592073,327568
25.0535613,314812
25.2015468,314812
25.3722847,314812
25.5350588,314812
25.6952706,314812
25.8539751,314812
26.0133362,314812
26.1718791,314812
26.3286376,314812
26.4874757,314812
26.6781229,314812
26.8245373,314812
26.9911211,314812
27.146054,314812
27.3064227,314812
27.4606144,314812
27.6183587,314812
27.8082488,314812
27.9738202,314812
28.1247976,333880
28.3098071,314812
28.4619541,314812
28.6175867,314812
28.7734654,314812
28.9701497,314812
29.1339943,314812
29.2874357,333880
29.4425296,333880
29.6062599,333880
29.7625182,333880
29.9554951,314812
30.1041711,314812
30.2614362,314812
30.41897,314812
30.57761,314812
30.7372383,314812
30.8951407,314812
31.0548139,314812
31.2137983,314812
31.3732126,314812
31.5590888,314812
31.7094105,314812
31.8790457,314812
32.0762419,314812
32.2430059,314812
32.4011147,333880
32.562281,333880
32.721738,333880
32.8798476,333880
33.0392369,333880
33.2390696,314812
33.3869925,314812
33.5452427,314812
33.7197312,322516
33.8890374,322516
34.056239,322516
34.2205973,322516
34.3821459,322516
34.5423732,322516
34.7038807,322516
34.8955094,314812
35.0529482,314812
35.1949589,314812
35.3516472,314812
35.5097024,314812
35.6680403,314812
35.82386,314812
35.9808515,314812
36.1363101,314812
36.2919752,314812
36.4756949,314812
36.626036,314812
36.7960245,314812
36.9991704,314812
37.1690837,314812
37.3264615,333880
37.4858964,333880
37.6455607,333880
37.8046257,333880
37.9628587,333880
38.1655466,314812
38.3152163,314812
38.4729834,314812
38.6383644,322516
38.7990695,322516
38.9603415,322516
39.1213623,322516
39.2851063,322516
39.4504703,322516
39.6170462,322516
39.8139051,314812
39.9682975,314812
40.1419571,314812
40.3036684,314812
40.4650402,314812
40.6271518,314812
40.7907609,314812
40.9538737,314812
41.1152241,314812
41.2852425,314812
41.4745355,314812
41.6283722,314812
41.7976631,314812
41.9967408,314812
42.1695949,314812
42.3314749,333880
42.4947444,333880
42.6586369,333880
42.8186799,333880
42.9821131,333880
43.1888447,314812
43.3409992,314812
43.5008662,314812
43.6677293,322516
43.8319338,322516
43.9964313,322516
44.1605509,322516
44.3240873,322516
44.4866549,322516
44.6512484,322516
44.8440302,314812
44.9953717,314812
45.1650678,314812
45.3217419,314812
45.4823508,314812
45.6489994,314812
45.8106866,314812
45.9734962,314812
46.1338234,314812
46.2948754,314812
46.4826196,314812
46.6379576,314812
46.8077467,314812
47.0135285,314812
47.1870966,314812
47.3492569,333880
47.5201338,333880
47.6827594,333880
47.8452164,333880
48.0095996,333880
48.2196518,314812
48.3704337,314812
48.5301134,314812
48.6989695,322516
48.861302,322516
49.0263912,322516
49.1911763,322516
49.3550898,322516
49.5203226,322516
49.6911613,322516
49.8924894,314812
50.0520681,314812
50.2255483,314812
50.3881895,314812
50.5519681,314812
50.713919,314812
50.8766543,314812
51.040057,314812
51.2102526,314812
51.3705549,314812
51.561175,314812
51.7164052,314812
51.8891512,314812
52.0910553,314812
52.2590446,314812
52.4202187,333880
52.5811836,333880
52.7404082,333880
52.9013897,333880
53.0626191,333880
53.2712019,314812
53.4222238,314812
53.5800505,314812
53.7440517,322516
53.9080174,322516
54.0677979,322516
54.2269983,322516
54.4127199,322516
54.5868155,322516
54.7473642,322516
54.9367822,314812
55.0887915,314812
55.2568945,314812
55.4146013,314812
55.5729131,314812
55.7307463,314812
55.8868542,314812
56.0956955,314812
56.2692081,314812
56.431971,337156
56.6469736,325616
56.7974162,325616
56.9554315,325616
57.1191267,325616
57.2829254,325616
57.4478969,325616
57.6184442,325616
57.7868054,325616
57.9643832,325616
58.1337497,325616
58.3298305,325424
58.4819658,325424
58.6403407,325424
58.8284283,325424
59.0093163,325424
59.1588495,337252
59.3251508,353108
59.4948504,353108
59.6529588,353108
59.8046692,363628
60.0182586,344448
60.172087,344448
60.3328511,344448
60.4914566,344448
60.6514128,344448
60.8102101,344448
60.9695088,344448
61.1293592,344448
61.2866108,344448
61.4442276,344448
61.6306176,343936
61.7808118,343936
61.9503123,343936
62.10577,343936
62.2597405,343936
62.4455676,343936
62.6107273,343936
62.7597017,343936
62.9092029,343936
63.0580696,343936
63.2391976,338224
63.3876936,338224
63.5454725,338224
63.7087124,338224
63.8985011,338224
64.0634196,338224
64.2138464,338224
64.3619905,338224
64.5150053,338224
64.6694468,338224
64.8522121,338224
65.0023849,338224
65.1272421,338224
65.2835303,338224
65.4710456,338224
65.6587515,338224
65.8078281,339816
65.9723882,352440
66.1430777,352440
66.3031667,352440
66.5071968,316960
66.6648444,316960
66.808062,329712
66.9661571,334064
67.1269526,334064
67.2830246,334064
67.441776,334064
67.5992898,334064
67.7583526,334064
67.9136516,334064
68.100265,316960
68.2503399,316960
68.4139957,329712
68.6183388,329712
68.7867698,329712
68.9454236,347392
69.1075669,347392
69.2663406,347392
69.4248198,347392
69.5878801,347392
69.7971153,316960
69.9504046,316960
70.1108528,336028
70.2767321,336028
70.4399737,336028
70.6128767,336028
70.7753654,336028
70.9402996,336028
71.1050949,336028
71.268829,336028
71.4642522,316960
71.6184309,316960
71.7933146,324664
71.9575351,324664
72.1179815,336028
72.2767904,336028
72.4381949,336028
72.6001618,336028
72.759552,336028
72.9166866,336028
73.106826,316960
73.2615389,316960
73.4301474,324664
73.6307212,324664
73.7999017,328452
73.9598773,347392
74.1267282,347392
74.2893069,347392
74.4491778,347392
74.6175958,347392
74.8244036,316960
74.9788542,316960
75.1386093,336028
75.306286,336028
75.4672283,336028
75.6316538,336028
75.7958499,336028
75.9647921,336028
76.1278986,336028
76.2905185,336028
76.4832435,316960
76.6420381,316960
76.814734,324664
76.9828484,324664
77.1500801,336028
77.307078,336028
77.4652516,336028
77.6268049,336028
77.7844914,336028
77.9437657,336028
78.1306942,316960
78.2826749,316960
78.4511875,324664
78.6532979,324664
78.8244437,336028
78.9832282,347392
79.144423,347392
79.3087907,347392
79.4752809,347392
79.6384889,347392
79.8445165,316960
79.9963229,316960
80.1566134,336028
80.3226658,336028
80.4904475,336028
80.6608658,336028
80.8229948,336028
80.9839812,336028
81.1476858,336028
81.3092573,336028
81.499091,316960
81.6521234,316960
81.8291765,324664
81.9911258,324664
82.1511269,336028
82.3117082,336028
82.4690151,336028
82.6307887,336028
82.7903491,336028
82.953302,336028
83.1411277,316960
83.2973066,316960
83.4698266,324664
83.6717623,324664
83.840393,336028
83.9997519,347392
84.1611715,347392
84.3245559,347392
84.5226903,347392
84.690983,347392
84.897354,316960
85.0493736,316960
85.2101815,336028
85.3767418,336028
85.5393665,336028
85.7066095,336028
85.8692893,336028
86.0317856,336028
86.1933516,336028
86.3617291,336028
86.5564176,316960
86.7102763,316960
86.8820807,324664
87.0427744,324664
87.2011583,336028
87.3578388,336028
87.5192512,336028
87.6880801,336028
87.8457244,336028
88.0047621,336028
88.1943591,316960
88.3466907,316960
88.5137304,324664
88.7148656,324664
88.8842927,328452
89.0480948,347392
89.2098332,347392
89.3674905,347392
89.5275022,347392
89.690454,347392
89.8970313,316960
90.0478681,316960
90.2078129,336028
90.3722948,336028
90.5350557,336028
90.7020718,336028
90.8662578,336028
91.0343901,336028
91.1981655,336028
91.363888,336028
91.5594133,316960
91.7122304,316960
91.8837652,324664
92.0454549,324664
92.2042298,336028
92.3635796,336028
92.5206403,336028
92.6822525,336028
92.8402317,336028
93.0014468,336028
93.1949226,316960
93.3458204,316960
93.5140499,324664
93.722739,324664
93.8942444,328452
94.0548701,347392
94.2172597,347392
94.3774806,347392
94.5395772,347392
94.7029675,347392
94.912789,316960
95.0302723,316960
95.191277,336028
95.3547336,336028
95.5170388,336028
95.6806366,336028
95.847924,336028
96.0149405,336028
96.1763624,336028
96.343404,336028
96.538454,316960
96.6945795,316960
96.8673364,324664
97.0288962,324664
97.1941537,336028
97.3537909,336028
97.5142472,336028
97.6742343,336028
97.8317764,336028
97.9918443,336028
98.1836744,316960
98.3356312,316960
98.5045463,324664
98.7045224,324664
98.8792059,328452
99.0435197,339816
99.2044226,339816
99.3644314,339816
99.5248292,339816
99.6873638,339816
99.8927939,316960
100.0456607,316960
100.2086358,328452
100.3719557,328452
100.5355746,328452
100.7000209,328452
100.8614135,328452
101.0245952,328452
101.1941146,328452
101.3622583,328452
101.554849,316960
101.713636,316960
101.8824109,316960
102.0448121,316960
102.211809,316960
102.3692814,316960
102.5711602,316960
102.7444901,328452
102.9045427,339816
103.063354,328452
103.2670834,316960
103.4239231,316960
103.5852275,328452
103.7526953,328452
103.9148026,328452
104.0768032,328452
104.2411171,328452
104.4110239,328452
104.5768917,328452
104.7400636,328452
104.9342535,316960
105.0875588,316960
105.2567778,316960
105.4147698,316960
105.5735853,316960
105.75968,316960
105.9434534,328452
106.0996449,339816
106.2634966,354260
106.4320007,354260
106.6441266,341472
106.7933821,341472
106.9339809,341472
107.0905008,341472
107.2513559,341472
107.405661,341472
107.5622378,341472
107.7241978,317088
107.8805593,329712
108.0413944,329712
108.2174447,316960
108.3847288,316960
108.6016003,316960
108.7854493,328452
108.950563,347392
109.1168471,347392
109.2807198,347392
